id,name,status,country,state,city,postal_code,full_address,phone,latitude,longitude,official_url,services,audiology,source_url
7240048,1001 Optometry Blacktown,Active,Australia,NSW,Blacktown,2148,"Shop 1016, Level 1 Westpoint Shopping Centre, 17 Patrick Street, Blacktown, NSW, 2148, Australia",(02) 9621 8555,-33.77252131,150.90655104,https://1001-optical.myshopify.com/pages/blacktown-optometrist-westpoint,,false,https://1001optometry.com.au/pages/store-locator
7240052,1001 Optometry Bondi Junction,Active,Australia,NSW,Bondi Junction,2022,"Shop 1016, Level 1 Westfield Bondi Junction, 500 Oxford Street, Bondi Junction, NSW, 2022, Australia",(02) 9389 1911,-33.89153985,151.25051492,https://1001-optical.myshopify.com/pages/bondi-optometrist-westfield,,false,https://1001optometry.com.au/pages/store-locator
7240049,1001 Optometry Burwood,Active,Australia,NSW,Burwood,2134,"Shop 240, Level 1, Westfield Burwood, 100 Burwood Road, Burwood, NSW, 2134, Australia",(02) 9744 0060,-33.87458051,151.10592676,https://1001-optical.myshopify.com/pages/burwood-optometrist-westfield,,false,https://1001optometry.com.au/pages/store-locator
7240050,1001 Optometry Chatswood - Westfield,Active,Australia,NSW,Chatswood,2067,"Shop 257, Level 2, Westfield Chatswood, 1 Anderson St, Chatswood, NSW, 2067, Australia",(02) 9411 1114,-33.79693511,151.18362583,https://1001-optical.myshopify.com/pages/chatswood-optometrist-westfield,,false,https://1001optometry.com.au/pages/store-locator
7240051,1001 Optometry Chatswood Chase,Active,Australia,NSW,Chatswood,2067,"Shop B045, LG Level, Chatswood Chase Shopping Centre, 345 Victoria Avenue, Chatswood, NSW, 2067, Australia",(02) 9413 2411,-33.79424818,151.18611557,https://1001-optical.myshopify.com/pages/chatswood-chase-optometrist,,false,https://1001optometry.com.au/pages/store-locator
7298653,1001 Optometry Eastgardens,Active,Australia,NSW,Eastgardens,2036,"Shop 245, Level 2, Westfield Eastgardens, 152 Bunnerong Road, Eastgardens, NSW, 2036, Australia",(02) 9314 3331,-33.94481208,151.22425610,https://1001-optical.myshopify.com/pages/eastgardens-optometrist-westfield,,false,https://1001optometry.com.au/pages/store-locator
7297949,1001 Optometry Hornsby,Active,Australia,NSW,Hornsby,2077,"Shop 1026/7, Level 1, Westfield Hornsby, 236 Pacific Highway, Hornsby, NSW, 2077, Australia",(02) 9987 2003,-33.70473807,151.09958392,https://1001-optical.myshopify.com/pages/hornsby-optometrist-westfield,,false,https://1001optometry.com.au/pages/store-locator
24622066,1001 Optometry Hurstville,Active,Australia,NSW,Hurstville,2220,"Shop 151, Level 1, Westfield Hurstville, 3 Cross Street & Park Road, Hurstville, NSW, 2220, Australia",(02) 9171 5638,-33.96551999,151.10492998,https://1001optometry.com.au/pages/store-locator,,false,https://1001optometry.com.au/pages/store-locator
7297952,1001 Optometry North Ryde - Macquarie Centre,Active,Australia,NSW,North Ryde,2113,"Shop 34, Level 1 Upper, Macquarie Centre, Corner Herring & Waterloo Roads, North Ryde, NSW, 2113, Australia",(02) 9889 8886,-33.77741995,151.11806007,https://1001-optical.myshopify.com/pages/north-ryde-optometrist-macquarie-centre,,false,https://1001optometry.com.au/pages/store-locator
7298848,1001 Optometry Parramatta,Active,Australia,NSW,Parramatta,2150,"Shop 4036, Level 4, Westfield Parramatta, 159 - 175 Church St, Parramatta, NSW, 2150, Australia",(02) 9687 3100,-33.81770534,151.00211907,https://1001-optical.myshopify.com/pages/parramatta-optometrist-westfield,,false,https://1001optometry.com.au/pages/store-locator
7297950,1001 Optometry Penrith,Active,Australia,NSW,Penrith,2750,"Shop 62, Level 1, Westfield Penrith, 585 Hight St, Penrith, NSW, 2750, Australia",(02) 4761 0640,-33.75193000,150.69149000,https://1001-optical.myshopify.com/pages/penrith-optometrist-westfield,,false,https://1001optometry.com.au/pages/store-locator
7298788,1001 Optometry Top Ryde,Active,Australia,NSW,Ryde,2112,"Shop LG2-1020, Top Ryde City Shopping Centre, Cnr Devlin Street & Blaxland Road, Ryde, NSW, 2112, Australia",(02) 9807 7711,-33.81291995,151.10488011,https://1001-optical.myshopify.com/pages/optometrist-top-ryde-shopping-centre,,false,https://1001optometry.com.au/pages/store-locator
86037479,1001 Optometry Indooroopilly,Active,Australia,QLD,Indooroopilly,4068,"R01-016, Indooroopilly Shopping Centre, 322 Moggill Rd, Indooroopilly, QLD, 4068, Australia",(07) 3378 0018,-27.49910870,152.97285720,https://1001optometry.com.au/pages/optometrist-indooroopilly-queensland,,false,https://1001optometry.com.au/pages/store-locator
7240046,1001 Optometry Box Hill,Active,Australia,VIC,Box Hill,3128,"Shop 117, Box Hill Central, 1 Main St, Box Hill, VIC, 3128, Australia",(03) 9898 5456,-37.81919646,145.12203417,https://1001-optical.myshopify.com/pages/box-hill-optometrist,,false,https://1001optometry.com.au/pages/store-locator
7240047,1001 Optometry Doncaster,Active,Australia,VIC,Doncaster,3108,"Shop 1113, Level 1, Westfield Doncaster 619 Doncaster Road (Cnr Williamsons Road), Doncaster, VIC, 3108, Australia",(03) 9840 1001,-37.78341952,145.12776113,https://1001-optical.myshopify.com/pages/doncaster-optometrist-westfield,,false,https://1001optometry.com.au/pages/store-locator
7298798,1001 Optometry Melbourne - Emporium,Active,Australia,VIC,Melbourne,3000,"Shop no. 3-034, Emporium Melbourne, 287 Lonsdale St, Melbourne, VIC, 3000, Australia",(03) 9317 0011,-37.81208600,144.96369519,https://1001-optical.myshopify.com/pages/optometrist-in-melbourne,,false,https://1001optometry.com.au/pages/store-locator
